1337565268,1325014202,40819252.5634766,40436224.4262695,,40307100.6469727,40307193.0541992,92.4072265625,2.3860312188,96.0505185504,40307097.0036807,-3.6432919875,76.9039988747,40307116.1502003,15.5032276884
1339661077,1327110016,40883211.5783691,40500183.59375,,40371059.6618652,40371152.2216797,92.5598144531,2.3857135836,96.2029308164,40371056.0187489,-3.6431163624,77.0260295936,40371075.1956501,15.5337848589
1341756678,1329205622,40947164.2456055,40564136.4135742,,40435012.3291016,40435105.0415039,92.7124023438,2.3859503789,96.3553279562,40435008.6861759,-3.6429256126,77.1480482014,40435027.8934557,15.564354144
1343851776,1331300984,41011101.5625,40628081.7871094,,40498949.6459961,40499050.4150391,100.7690429688,126.0084253815,96.5076885166,40498953.9073505,4.2613544539,77.2700526022,40498973.1449865,23.4989903644
1345947688,1333396643,41075063.7207031,40692036.2243652,,40562911.8041992,40563004.8522949,93.0480957031,-120.7111748967,96.660108273,40562908.1921866,-3.6120125726,77.392074296,40562927.4602206,15.6560214087
1348043563,1335492524,41139024.7497559,40755997.4365234,,40626872.833252,40626966.0644531,93.2312011719,2.8627661478,96.8125253387,40626869.2519278,-3.5813241675,77.514108916,40626888.5503442,15.7170922533
1350139784,1337588750,41202996.3378906,40819969.1772461,,40690844.4213867,40690937.8051758,93.3837890625,2.3852446856,96.9649675663,40690840.8402082,-3.5811785012,77.636163624,40690860.1690122,15.7476254404
1352235503,1339684474,41266952.6062012,40883925.5981445,,40754800.6896973,40754894.2260742,93.5363769531,2.3858160374,97.1173732874,40754797.1087009,-3.5809963346,77.7581891025,40754816.4678851,15.7781878486
1354330913,1341779890,41330899.4445801,40947872.6196289,,40818747.5280762,40818841.2475586,93.7194824219,2.8634014346,97.2697565371,40818743.9778021,-3.5502741188,77.8801966475,40818763.367362,15.839285776
1356426332,1343875313,41394846.5576172,41011819.8547363,,40882694.6411133,40882788.482666,93.8415527344,1.9089260907,97.4221404414,40882691.0605256,-3.5805877075,78.0022046,40882710.4804614,15.8393481374
1358521883,1345970870,41458797.6989746,41075771.1791992,,40946645.7824707,40946739.8071289,94.0246582031,2.8632087694,97.5745339451,40946642.232595,-3.5498757437,78.1242203548,40946661.6829086,15.9004378468
1360617411,1348066403,41522748.1384277,41139721.7712402,,41010596.2219238,41010690.3991699,94.1772460938,2.3860334961,97.7269257761,41010592.6722441,-3.5496796817,78.2462347122,41010612.1529352,15.9310113788
1362714231,1350163228,41586738.0065918,41203711.7919922,,41074586.0900879,41074680.4199219,94.3298339844,2.3845632911,97.8794115645,41074582.5405103,-3.5495775789,78.3683242975,41074602.0515976,15.9615096897
1364810083,1352259086,41650698.3337402,41267672.3022461,,41138546.4172363,41138640.9301758,94.5129394531,2.862797564,98.0318269576,41138542.8983488,-3.5188875049,78.4903575783,41138562.4398182,16.0225818753
1366905715,1354354723,41714651.9470215,41331626.0681152,,41202500.0305176,41202594.6960449,94.6655273438,2.3859150843,98.1842263517,41202496.5118186,-3.5186990052,78.6123779912,41202516.0836669,16.05314935
1369001233,1356450246,41778602.0812988,41395576.3549805,,41266450.1647949,41266544.9829102,94.8181152344,2.3860448825,98.3366174555,41266446.6462927,-3.5185022205,78.7343917663,41266466.2485184,16.0837234706
1371096925,1358545943,41842557.5256348,41459531.9519043,,41330405.6091309,41330500.579834,94.970703125,2.3858467752,98.489021213,41330402.0908128,-3.5183180869,78.8564156727,41330421.7234183,16.1142874509
1373193096,1360642120,41906527.5878906,41523502.1972656,,41394375.6713867,41394470.8251953,95.1538085938,2.862361897,98.6414598045,41394372.1837355,-3.487651214,78.9784675276,41394391.8467278,16.1753410697
1375288789,1362737818,41970483.0627441,41587457.824707,,41458331.1462402,41458426.4526367,95.3063964844,2.3858456367,98.7938636348,41458327.6587731,-3.4874671474,79.1004914922,41458347.3521452,16.2059049904
1377384511,1364833545,42034439.4226074,41651414.3371582,,41522287.5061035,41522382.9650879,95.458984375,2.3858126221,98.9462695739,41522284.0188183,-3.4872851968,79.2225171455,41522303.7425707,16.2364672273
